,method,data_type,k_middle,k_top,graph_type,connect_type,stdev,modularity_mid,modularity_top,node_degree_within_middle,node_degree_between_middle,node_degree_within_top,node_degree_between_top
100,bethe_hessian,reg_balanced,12,6,small_world,disc,01,0.5476321986314953,0.7975003164617812,199.0,8.847619047619048,968.6,0.0
101,silouette,reg_balanced,15,5,small_world,disc,01,0.5476321986314953,0.7975003164617812,199.0,8.847619047619048,968.6,0.0
102,bethe_hessian,reg_balanced,14,7,small_world,disc,01,0.6251366653232086,0.7924851356518912,199.06666666666666,6.214285714285714,858.2,0.0
103,silouette,reg_balanced,14,5,small_world,disc,01,0.6251366653232086,0.7924851356518912,199.06666666666666,6.214285714285714,858.2,0.0
104,bethe_hessian,reg_balanced,14,7,small_world,disc,01,0.5184589867750828,0.7934760843486794,198.4,9.947619047619048,1013.0,0.0
105,silouette,reg_balanced,17,5,small_world,disc,01,0.5184589867750828,0.7934760843486794,198.4,9.947619047619048,1013.0,0.0
106,bethe_hessian,reg_balanced,13,7,small_world,disc,01,0.5281783242216597,0.7907637498271889,198.6,9.495238095238095,994.2,0.1
107,silouette,reg_balanced,14,5,small_world,disc,01,0.5281783242216597,0.7907637498271889,198.6,9.495238095238095,994.2,0.1
108,bethe_hessian,reg_balanced,13,7,small_world,disc,01,0.5607307352043359,0.788277918487668,198.66666666666666,8.252380952380953,942.6,0.0
109,silouette,reg_balanced,12,6,small_world,disc,01,0.5607307352043359,0.788277918487668,198.66666666666666,8.252380952380953,942.6,0.0
110,bethe_hessian,reg_balanced,12,6,small_world,disc,01,0.47650738147368665,0.766621732464597,199.93333333333334,11.438095238095238,1080.2,0.0
111,silouette,reg_balanced,8,3,small_world,disc,01,0.47650738147368665,0.766621732464597,199.93333333333334,11.438095238095238,1080.2,0.0
112,bethe_hessian,reg_balanced,11,6,small_world,disc,01,0.4643661050125555,0.7852639031710164,198.26666666666668,12.161904761904761,1105.6,0.0
113,silouette,reg_balanced,21,9,small_world,disc,01,0.4643661050125555,0.7852639031710164,198.26666666666668,12.161904761904761,1105.6,0.0
114,bethe_hessian,reg_balanced,12,6,small_world,disc,01,0.5330726932596387,0.7954490894514088,197.33333333333334,9.252380952380953,980.6,0.0
115,silouette,reg_balanced,14,8,small_world,disc,01,0.5330726932596387,0.7954490894514088,197.33333333333334,9.252380952380953,980.6,0.0
116,bethe_hessian,reg_balanced,10,5,small_world,disc,01,0.44678740592455884,0.7892479262579672,198.66666666666666,13.185714285714285,1149.8,0.0
117,silouette,reg_balanced,13,5,small_world,disc,01,0.44678740592455884,0.7892479262579672,198.66666666666666,13.185714285714285,1149.8,0.0
118,bethe_hessian,reg_balanced,10,5,small_world,disc,01,0.39301513724658965,0.7887853926630229,198.66666666666666,16.404761904761905,1285.0,0.0
119,silouette,reg_balanced,14,5,small_world,disc,01,0.39301513724658965,0.7887853926630229,198.66666666666666,16.404761904761905,1285.0,0.0
120,bethe_hessian,reg_balanced,14,7,small_world,disc,01,0.629032951699627,0.796562030411225,199.33333333333334,6.171428571428572,857.2,0.0
121,silouette,reg_balanced,15,6,small_world,disc,01,0.629032951699627,0.796562030411225,199.33333333333334,6.171428571428572,857.2,0.0
122,bethe_hessian,reg_balanced,13,7,small_world,disc,01,0.5678298977765215,0.787013398216695,199.8,8.0,935.4,0.0
123,silouette,reg_balanced,13,7,small_world,disc,01,0.5678298977765215,0.787013398216695,199.8,8.0,935.4,0.0
124,bethe_hessian,reg_balanced,15,8,small_world,disc,01,0.6415505716581344,0.7962962581773677,197.93333333333334,5.776190476190476,836.4,0.0
125,silouette,reg_balanced,16,5,small_world,disc,01,0.6415505716581344,0.7962962581773677,197.93333333333334,5.776190476190476,836.4,0.0
126,bethe_hessian,reg_balanced,14,7,small_world,disc,01,0.5991793832583652,0.7982276484138797,198.73333333333332,7.066666666666666,893.0,0.0
127,silouette,reg_balanced,14,5,small_world,disc,01,0.5991793832583652,0.7982276484138797,198.73333333333332,7.066666666666666,893.0,0.0
128,bethe_hessian,reg_balanced,15,8,small_world,disc,01,0.6255218130742606,0.794324308170462,198.6,6.242857142857143,858.0,0.0
129,silouette,reg_balanced,15,5,small_world,disc,01,0.6255218130742606,0.794324308170462,198.6,6.242857142857143,858.0,0.0
130,bethe_hessian,reg_balanced,10,5,small_world,disc,01,0.40972232721928836,0.7785139510482673,197.2,15.023809523809524,1222.6,0.0
131,silouette,reg_balanced,10,5,small_world,disc,01,0.40972232721928836,0.7785139510482673,197.2,15.023809523809524,1222.6,0.0
132,bethe_hessian,reg_balanced,12,6,small_world,disc,01,0.4725283574033215,0.7885573722214988,199.6,11.947619047619048,1100.6,0.0
133,silouette,reg_balanced,12,5,small_world,disc,01,0.4725283574033215,0.7885573722214988,199.6,11.947619047619048,1100.6,0.0
134,bethe_hessian,reg_balanced,9,5,small_world,disc,01,0.4292177892359343,0.775669149824405,198.6,13.91904761904762,1180.4,0.0
135,silouette,reg_balanced,22,11,small_world,disc,01,0.4292177892359343,0.775669149824405,198.6,13.91904761904762,1180.4,0.0
136,bethe_hessian,reg_balanced,10,5,small_world,disc,01,0.38276926625034147,0.790442400049261,196.66666666666666,16.942857142857143,1301.6,0.0
137,silouette,reg_balanced,10,5,small_world,disc,01,0.38276926625034147,0.790442400049261,196.66666666666666,16.942857142857143,1301.6,0.0
138,bethe_hessian,reg_balanced,12,6,small_world,disc,01,0.4780651550327302,0.7948264827327832,199.2,11.733333333333333,1090.4,0.0
139,silouette,reg_balanced,12,5,small_world,disc,01,0.4780651550327302,0.7948264827327832,199.2,11.733333333333333,1090.4,0.0
140,bethe_hessian,reg_balanced,11,6,small_world,disc,01,0.43308196400823823,0.7734970284504142,196.66666666666666,13.561904761904762,1159.6,0.0
141,silouette,reg_balanced,10,5,small_world,disc,01,0.43308196400823823,0.7734970284504142,196.66666666666666,13.561904761904762,1159.6,0.0
142,bethe_hessian,reg_balanced,10,5,small_world,disc,01,0.4210871902906913,0.7893258860370197,198.33333333333334,14.623809523809523,1209.2,0.0
143,silouette,reg_balanced,12,5,small_world,disc,01,0.4210871902906913,0.7893258860370197,198.33333333333334,14.623809523809523,1209.2,0.0
144,bethe_hessian,reg_balanced,12,6,small_world,disc,01,0.5641456926987048,0.7934930122849124,198.73333333333332,8.166666666666666,939.2,0.0
145,silouette,reg_balanced,14,5,small_world,disc,01,0.5641456926987048,0.7934930122849124,198.73333333333332,8.166666666666666,939.2,0.0
146,bethe_hessian,reg_balanced,11,6,small_world,disc,01,0.48443628581437453,0.7840211750667743,198.8,11.40952380952381,1065.4,2.55
147,silouette,reg_balanced,11,5,small_world,disc,01,0.48443628581437453,0.7840211750667743,198.8,11.40952380952381,1065.4,2.55
148,bethe_hessian,reg_balanced,10,5,small_world,disc,01,0.43385937806054337,0.7856108944320327,199.0,13.82857142857143,1177.8,0.0
149,silouette,reg_balanced,11,5,small_world,disc,01,0.43385937806054337,0.7856108944320327,199.0,13.82857142857143,1177.8,0.0
150,bethe_hessian,reg_balanced,12,6,small_world,disc,05,0.4597713834567884,0.7839034178153214,199.33333333333334,12.49047619047619,1122.6,0.0
151,silouette,reg_balanced,18,10,small_world,disc,05,0.4597713834567884,0.7839034178153214,199.33333333333334,12.49047619047619,1122.6,0.0
